frame,track_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,box_width,box_height,box_area
19,10,person,0.8228,221.44,40.69,317.54,295.37,269.49,168.03,96.1,254.68,24473.71
19,11,person,0.8493,555.5,1605.73,721.32,1920.0,638.41,1762.86,165.82,314.27,52112.84
19,12,person,0.8714,767.82,362.13,862.77,601.77,815.29,481.95,94.95,239.64,22755.38
19,13,person,0.8121,31.47,0.0,111.4,244.05,71.43,122.03,79.93,244.05,19507.41
19,16,person,0.84,0.9,619.4,100.53,968.56,50.71,793.98,99.63,349.16,34787.18
20,1,person,0.8864,123.03,935.27,273.68,1302.55,198.35,1118.91,150.64,367.29,55329.36
20,2,person,0.907,528.64,529.52,682.34,853.54,605.49,691.53,153.7,324.02,49802.98
20,3,person,0.9014,716.74,1543.12,904.25,1920.0,810.5,1731.56,187.51,376.88,70668.49
20,4,person,0.8791,665.96,359.27,801.08,690.94,733.52,525.11,135.12,331.67,44815.82
20,5,person,0.8758,766.54,1094.8,906.58,1434.68,836.56,1264.74,140.04,339.88,47598.46
20,6,person,0.8817,0.49,944.31,104.91,1314.48,52.7,1129.4,104.42,370.17,38653.45
20,7,person,0.886,168.25,297.4,282.25,598.81,225.25,448.11,114.0,301.41,34361.66
20,8,person,0.8472,881.9,1014.15,1036.96,1364.46,959.43,1189.3,155.06,350.31,54319.86
20,9,person,0.8637,589.9,126.3,708.52,395.75,649.21,261.02,118.62,269.45,31962.23
20,10,person,0.8404,221.17,44.61,316.77,300.14,268.97,172.37,95.6,255.53,24428.25
20,11,person,0.8362,560.02,1616.55,726.84,1920.0,643.43,1768.27,166.82,303.45,50621.75
20,12,person,0.8664,771.05,364.99,864.71,603.35,817.88,484.17,93.66,238.36,22324.54
20,13,person,0.8584,31.58,0.0,113.51,244.62,72.55,122.31,81.94,244.62,20043.03
20,16,person,0.8472,0.69,624.39,104.23,972.07,52.46,798.23,103.55,347.68,36001.52
21,1,person,0.8849,124.08,938.64,275.18,1303.64,199.63,1121.14,151.1,364.99,55150.28
21,2,person,0.9027,529.62,532.62,684.89,854.33,607.25,693.48,155.27,321.71,49950.51
21,3,person,0.8894,723.96,1553.78,909.24,1920.0,816.6,1736.89,185.29,366.22,67855.14
21,4,person,0.8709,668.78,361.59,802.79,691.65,735.78,526.62,134.01,330.07,44230.92
21,5,person,0.8734,769.52,1101.41,910.84,1448.99,840.18,1275.2,141.33,347.59,49123.66
21,6,person,0.8785,0.38,950.71,102.77,1316.18,51.57,1133.45,102.38,365.46,37416.86
21,7,person,0.8814,167.49,302.1,282.07,601.85,224.78,451.98,114.58,299.75,34345.09
21,8,person,0.8144,886.43,1021.56,1042.65,1369.28,964.54,1195.42,156.23,347.73,54324.29
21,9,person,0.8686,591.97,130.64,710.02,399.38,650.99,265.01,118.05,268.73,31722.61
21,10,person,0.8373,220.21,48.09,316.19,306.38,268.2,177.23,95.98,258.29,24790.79
21,11,person,0.8455,565.07,1627.2,733.88,1920.0,649.48,1773.6,168.81,292.8,49426.16
21,12,person,0.8341,772.88,369.65,866.96,611.28,819.92,490.46,94.07,241.63,22730.42
21,13,person,0.86,31.54,0.0,114.91,247.23,73.22,123.61,83.38,247.23,20612.81
21,16,person,0.8423,0.48,629.42,107.12,974.56,53.8,801.99,106.65,345.14,36807.48
22,1,person,0.8876,125.53,943.3,276.75,1304.89,201.14,1124.1,151.22,361.59,54681.0
22,2,person,0.9015,530.2,535.94,687.03,855.1,608.62,695.52,156.83,319.16,50054.8
22,3,person,0.8831,731.46,1564.45,914.57,1920.0,823.02,1742.22,183.11,355.55,65105.72
22,4,person,0.878,671.08,364.38,805.27,692.72,738.18,528.55,134.19,328.33,44059.36
22,5,person,0.8759,773.17,1107.9,914.87,1456.64,844.02,1282.27,141.7,348.74,49415.74
22,6,person,0.8602,0.55,959.25,100.7,1321.45,50.63,1140.35,100.15,362.21,36273.83
22,7,person,0.8679,167.31,307.25,281.17,607.62,224.24,457.43,113.85,300.38,34198.68
22,8,person,0.6472,892.1,1029.19,1046.87,1379.04,969.49,1204.11,154.77,349.85,54144.37
22,9,person,0.8893,594.27,134.97,712.11,403.19,653.19,269.08,117.84,268.22,31607.21
22,10,person,0.839,218.97,51.68,315.41,310.58,267.19,181.13,96.44,258.91,24968.94
22,11,person,0.8469,571.61,1639.93,743.77,1920.0,657.69,1779.97,172.16,280.07,48216.23
22,12,person,0.8062,775.32,372.89,868.65,618.77,821.98,495.83,93.33,245.88,22949.27
22,13,person,0.8548,31.43,0.0,114.72,254.79,73.07,127.39,83.28,254.79,21219.83
22,16,person,0.8333,0.51,633.53,109.86,976.46,55.19,804.99,109.35,342.93,37497.9
22,21,handbag,0.588,868.18,1772.42,919.53,1900.51,893.85,1836.46,51.35,128.09,6577.15
23,1,person,0.8814,127.11,948.67,278.85,1304.91,202.98,1126.79,151.74,356.23,54055.96
23,2,person,0.9014,531.78,541.05,689.67,861.83,610.72,701.44,157.9,320.77,50649.26
23,3,person,0.865,738.06,1577.19,919.21,1920.0,828.64,1748.6,181.15,342.81,62100.62
23,4,person,0.8831,673.25,367.13,806.26,692.98,739.76,530.06,133.01,325.84,43339.09
23,5,person,0.8618,777.75,1115.71,918.81,1464.64,848.28,1290.18,141.06,348.93,49219.4
23,6,person,0.8788,0.43,967.19,100.13,1339.14,50.28,1153.17,99.7,371.94,37082.25
23,7,person,0.8809,166.3,312.42,279.96,615.13,223.13,463.77,113.66,302.71,34407.3
23,8,person,0.8164,896.49,1036.56,1048.86,1393.1,972.68,1214.83,152.37,356.54,54326.31
23,9,person,0.892,595.52,139.11,715.31,407.79,655.42,273.45,119.8,268.69,32188.21
23,10,person,0.8524,218.11,55.05,314.23,312.64,266.17,183.84,96.11,257.58,24757.02
23,11,person,0.8235,573.43,1650.63,754.72,1920.0,664.08,1785.31,181.29,269.37,48834.07
23,12,person,0.8249,779.47,376.65,870.91,627.03,825.19,501.84,91.43,250.38,22893.09
23,13,person,0.8471,31.1,0.0,114.01,262.49,72.55,131.24,82.91,262.49,21763.45
23,16,person,0.8395,0.24,637.67,112.16,977.45,56.2,807.56,111.92,339.79,38029.32
24,1,person,0.8546,136.39,954.64,283.53,1306.85,209.96,1130.75,147.13,352.2,51820.91
24,2,person,0.9075,532.39,545.64,692.39,874.83,612.39,710.23,160.0,329.19,52670.46
24,3,person,0.8729,741.75,1589.45,920.28,1920.0,831.01,1754.73,178.53,330.55,59012.48
24,4,person,0.8928,675.88,370.92,807.75,694.13,741.81,532.53,131.87,323.21,42620.69
24,5,person,0.8527,782.96,1122.3,927.86,1474.14,855.41,1298.22,144.9,351.84,50980.88
24,6,person,0.8868,0.39,976.05,101.46,1356.54,50.92,1166.3,101.07,380.49,38454.71
24,7,person,0.8786,165.6,316.43,279.48,619.32,222.54,467.88,113.88,302.9,34493.79
24,8,person,0.8176,901.26,1042.91,1051.63,1399.73,976.44,1221.32,150.37,356.83,53656.2
24,9,person,0.8811,598.48,143.06,718.5,412.84,658.49,277.95,120.02,269.79,32379.63
24,10,person,0.8441,216.83,56.7,313.06,314.9,264.95,185.8,96.24,258.2,24848.18
24,11,person,0.7878,580.97,1662.4,755.2,1920.0,668.08,1791.2,174.23,257.6,44881.88
24,12,person,0.8237,781.56,382.92,873.54,633.74,827.55,508.33,91.98,250.81,23069.65
24,13,person,0.8442,31.49,0.0,111.7,269.84,71.6,134.92,80.21,269.84,21643.49
24,16,person,0.8376,0.0,640.57,116.13,978.07,58.06,809.32,116.13,337.5,39192.41
24,21,handbag,0.6743,877.26,1784.61,933.61,1920.0,905.44,1852.3,56.34,135.39,7628.67
25,1,person,0.8896,135.54,961.56,287.5,1322.21,211.52,1141.88,151.96,360.65,54803.55
25,2,person,0.8946,532.64,550.93,692.99,888.87,612.82,719.9,160.35,337.94,54187.18
25,3,person,0.8594,745.03,1601.64,921.75,1920.0,833.39,1760.82,176.72,318.36,56260.71
25,4,person,0.8926,678.24,375.77,808.88,696.63,743.56,536.2,130.64,320.86,41918.17
25,5,person,0.8726,787.73,1127.92,936.15,1483.91,861.94,1305.91,148.42,356.0,52835.97
25,6,person,0.8919,0.5,983.91,103.14,1367.44,51.82,1175.67,102.64,383.52,39364.02
25,7,person,0.8745,164.62,318.65,279.17,622.14,221.9,470.39,114.55,303.48,34764.16
25,8,person,0.8438,906.3,1047.95,1061.06,1403.21,983.68,1225.58,154.76,355.26,54980.95
25,9,person,0.8747,602.43,147.18,721.19,420.95,661.81,284.06,118.76,273.77,32513.22
25,10,person,0.8399,215.67,58.54,311.86,315.2,263.77,186.87,96.19,256.65,24686.67
25,11,person,0.759,587.79,1672.79,756.53,1920.0,672.16,1796.39,168.74,247.21,41715.14
25,12,person,0.8223,783.69,386.13,875.88,640.03,829.79,513.08,92.19,253.9,23406.6
25,13,person,0.834,32.18,0.01,110.92,274.78,71.55,137.39,78.74,274.77,21635.19
25,16,person,0.8469,0.47,643.55,121.09,978.88,60.78,811.21,120.62,335.33,40449.04
25,21,handbag,0.6359,881.53,1794.28,939.79,1920.0,910.66,1857.14,58.26,125.72,7324.01
26,1,person,0.8899,138.12,967.52,297.66,1339.46,217.89,1153.49,159.54,371.94,59337.34
26,2,person,0.8964,533.44,558.08,694.74,899.67,614.09,728.87,161.3,341.59,55097.54
26,3,person,0.8739,745.43,1613.14,923.79,1920.0,834.61,1766.57,178.37,306.86,54733.72
26,4,person,0.8877,680.91,379.76,811.02,701.97,745.97,540.86,130.11,322.21,41924.24
26,5,person,0.8703,792.86,1133.67,939.72,1489.73,866.29,1311.7,146.86,356.06,52291.5
26,6,person,0.9004,0.82,992.35,106.13,1376.44,53.48,1184.4,105.31,384.09,40448.4
26,7,person,0.8705,164.07,322.09,278.25,623.29,221.16,472.69,114.18,301.2,34390.25
26,8,person,0.8564,910.31,1051.69,1067.24,1403.97,988.77,1227.83,156.94,352.28,55285.92
26,9,person,0.8895,605.93,150.79,724.23,426.05,665.08,288.42,118.3,275.25,32563.72
26,10,person,0.8491,214.44,60.48,311.35,315.33,262.9,187.9,96.91,254.86,24697.54
26,11,person,0.7475,587.99,1684.58,758.9,1919.48,673.44,1802.03,170.91,234.91,40148.85
26,12,person,0.8513,786.64,391.54,879.06,647.21,832.85,519.37,92.43,255.67,23630.69
26,13,person,0.8289,32.65,1.15,111.0,277.51,71.82,139.33,78.35,276.36,21651.64
26,16,person,0.8549,1.37,647.57,126.89,984.7,64.13,816.13,125.52,337.13,42316.49
26,21,handbag,0.6641,886.54,1802.91,946.63,1920.0,916.58,1861.46,60.09,117.09,7036.14
27,1,person,0.8851,143.8,975.04,308.09,1350.72,225.95,1162.88,164.29,375.68,61718.98
27,2,person,0.8984,534.46,564.61,695.55,905.94,615.01,735.27,161.09,341.34,54984.93
27,3,person,0.8738,750.77,1624.23,928.07,1919.93,839.42,1772.08,177.31,295.69,52428.13
27,4,person,0.8841,683.13,382.84,818.85,708.84,750.99,545.84,135.72,325.99,44242.64
27,5,person,0.8805,798.05,1139.06,942.2,1491.33,870.12,1315.2,144.15,352.28,50780.04
27,6,person,0.9175,0.73,1001.71,108.24,1388.21,54.48,1194.96,107.51,386.49,41553.16
27,7,person,0.8666,163.8,325.77,277.51,624.06,220.66,474.92,113.71,298.29,33917.04
27,8,person,0.8421,914.06,1055.42,1073.38,1403.16,993.72,1229.29,159.32,347.74,55400.4
27,9,person,0.8862,608.14,152.58,726.74,428.12,667.44,290.35,118.6,275.55,32680.38
27,10,person,0.8498,213.68,62.3,311.65,316.67,262.66,189.49,97.97,254.37,24921.81
27,11,person,0.818,595.03,1694.07,764.02,1918.54,679.53,1806.3,168.99,224.47,37932.82
27,12,person,0.8716,789.76,395.32,882.13,651.98,835.95,523.65,92.37,256.66,23707.16
27,13,person,0.8227,33.33,3.82,111.37,282.26,72.35,143.04,78.04,278.44,21729.83
27,16,person,0.8594,1.54,651.48,130.61,998.97,66.08,825.22,129.07,347.49,44850.06
27,21,handbag,0.6632,890.93,1810.93,951.85,1920.0,921.39,1865.46,60.92,109.07,6644.69
28,1,person,0.8837,150.34,982.68,313.62,1357.59,231.98,1170.14,163.28,374.91,61214.06
28,2,person,0.8994,535.23,571.47,696.0,916.66,615.62,744.06,160.76,345.2,55494.91
28,3,person,0.8594,754.42,1635.16,935.94,1919.72,845.18,1777.44,181.53,284.56,51654.67
28,4,person,0.8826,686.43,385.94,828.85,712.59,757.64,549.27,142.42,326.65,46521.35
28,5,person,0.8753,804.45,1144.51,949.38,1492.81,876.92,1318.66,144.93,348.29,50479.11
28,6,person,0.9124,0.85,1009.55,112.34,1402.89,56.59,1206.22,111.5,393.34,43856.29
28,7,person,0.8745,163.09,329.19,277.45,624.75,220.27,476.97,114.37,295.56,33802.66
28,8,person,0.8458,919.8,1059.25,1078.99,1405.32,999.39,1232.29,159.19,346.06,55090.21
28,9,person,0.8925,611.14,154.86,730.88,429.57,671.01,292.21,119.75,274.71,32895.84
28,10,person,0.8457,212.96,63.94,311.39,317.68,262.17,190.81,98.44,253.74,24977.15
28,11,person,0.841,602.02,1703.62,768.15,1919.27,685.09,1811.45,166.13,215.65,35825.57
28,12,person,0.8706,793.78,398.5,885.93,653.6,839.86,526.05,92.16,255.1,23508.84
28,13,person,0.85,33.62,6.53,112.19,287.65,72.9,147.09,78.58,281.11,22088.62
28,16,person,0.8573,0.86,657.73,133.66,1015.67,67.26,836.7,132.8,357.94,47535.07
29,1,person,0.8892,152.71,990.54,317.08,1369.36,234.9,1179.95,164.37,378.82,62266.75
29,2,person,0.9005,535.66,578.05,695.81,924.82,615.74,751.44,160.15,346.78,55535.36
29,3,person,0.8673,753.74,1644.3,941.5,1918.95,847.62,1781.62,187.76,274.65,51566.76
29,4,person,0.8952,688.88,389.25,834.05,717.84,761.46,553.54,145.17,328.59,47700.39
29,5,person,0.8686,808.92,1148.83,951.1,1493.28,880.01,1321.05,142.18,344.45,48973.5
29,6,person,0.911,1.24,1016.65,116.86,1410.09,59.05,1213.37,115.62,393.44,45488.42
29,7,person,0.8746,162.79,332.8,277.33,626.34,220.06,479.57,114.54,293.54,33622.94
29,8,person,0.8672,923.92,1062.92,1080.0,1406.08,1001.96,1234.5,156.08,343.17,53563.48
29,9,person,0.8852,613.48,157.42,733.81,431.2,673.64,294.31,120.33,273.78,32945.21
29,10,person,0.8469,212.58,67.45,310.86,317.55,261.72,192.5,98.28,250.1,24579.84
29,11,person,0.8195,608.26,1711.63,771.72,1918.24,689.99,1814.93,163.47,206.61,33774.13
29,12,person,0.8647,797.21,403.01,888.26,654.72,842.73,528.87,91.05,251.71,22917.14
29,13,person,0.8414,34.56,10.43,112.77,290.51,73.66,150.47,78.21,280.08,21905.32
29,16,person,0.8739,0.8,664.32,136.24,1026.42,68.52,845.37,135.44,362.1,49044.36
30,1,person,0.8958,156.72,998.22,319.87,1381.19,238.29,1189.71,163.15,382.97,62481.9
30,2,person,0.9033,537.26,584.01,696.13,929.08,616.69,756.54,158.87,345.07,54820.4
30,3,person,0.8185,759.35,1653.93,952.45,1919.37,855.9,1786.65,193.09,265.44,51255.2
30,4,person,0.8977,692.43,394.08,835.93,723.41,764.18,558.74,143.5,329.32,47258.29
30,5,person,0.8638,814.05,1153.25,956.22,1494.31,885.13,1323.78,142.17,341.06,48488.23
30,6,person,0.9184,1.17,1023.52,122.3,1414.1,61.73,1218.81,121.13,390.58,47311.46
30,7,person,0.8701,162.38,336.29,277.32,627.66,219.85,481.97,114.94,291.36,33488.83
30,8,person,0.8808,928.77,1067.27,1080.0,1407.89,1004.38,1237.58,151.23,340.62,51512.3
30,9,person,0.883,615.62,158.28,737.35,431.6,676.48,294.94,121.73,273.32,33269.96
30,10,person,0.857,212.37,70.48,310.82,320.14,261.6,195.31,98.45,249.65,24579.24
30,11,person,0.7981,613.01,1720.11,778.46,1918.85,695.74,1819.48,165.45,198.74,32881.53
30,12,person,0.8624,800.75,406.24,891.3,655.55,846.03,530.89,90.55,249.3,22575.11
30,13,person,0.8339,35.27,13.79,113.06,292.73,74.16,153.26,77.79,278.95,21699.6
30,16,person,0.8743,0.82,672.37,140.31,1031.7,70.57,852.04,139.48,359.33,50120.25
31,1,person,0.8982,161.61,1004.26,321.84,1387.75,241.73,1196.01,160.23,383.5,61448.57
31,2,person,0.9006,538.66,589.57,695.88,931.83,617.27,760.7,157.22,342.26,53808.93
31,3,person,0.786,768.3,1663.74,961.69,1919.12,864.99,1791.43,193.39,255.38,49388.15
31,4,person,0.8927,696.42,399.3,835.4,732.9,765.91,566.1,138.97,333.6,46362.27
31,5,person,0.8801,817.97,1157.86,958.04,1495.66,888.0,1326.76,140.07,337.79,47313.18
31,6,person,0.9269,0.98,1028.87,127.73,1415.9,64.35,1222.39,126.75,387.03,49054.91
31,7,person,0.8715,161.96,340.1,277.16,636.76,219.56,488.43,115.2,296.66,34174.16
31,8,person,0.8668,933.4,1073.06,1080.0,1409.57,1006.7,1241.32,146.6,336.51,49330.38
31,9,person,0.8791,617.22,160.91,739.96,433.01,678.59,296.96,122.75,272.1,33399.88
31,10,person,0.8529,212.29,73.61,311.23,327.75,261.76,200.68,98.94,254.14,25144.97
31,11,person,0.8085,608.2,1727.08,794.11,1918.84,701.15,1822.96,185.91,191.77,35650.51
31,12,person,0.8459,803.1,409.11,894.14,659.11,848.62,534.11,91.04,250.0,22760.38
31,13,person,0.8133,35.5,16.03,114.4,294.73,74.95,155.38,78.89,278.7,21987.96
31,16,person,0.8513,2.38,681.26,144.26,1040.95,73.32,861.1,141.88,359.69,51033.98
32,1,person,0.9066,166.81,1009.58,323.71,1390.58,245.26,1200.08,156.91,381.0,59781.56
32,2,person,0.8971,540.5,592.94,696.11,933.11,618.31,763.02,155.61,340.17,52934.28
32,3,person,0.5865,774.65,1675.9,952.56,1919.05,863.61,1797.48,177.9,243.15,43256.82
32,4,person,0.8863,699.33,404.43,835.88,741.15,767.6,572.79,136.55,336.72,45978.89
32,5,person,0.8805,820.93,1164.49,961.81,1496.55,891.37,1330.52,140.88,332.06,46778.57
32,6,person,0.9305,0.64,1033.16,132.63,1417.4,66.64,1225.28,131.98,384.24,50713.84
32,7,person,0.8884,162.34,344.56,276.69,646.39,219.51,495.48,114.36,301.83,34515.77
32,8,person,0.8764,937.89,1079.5,1080.0,1415.13,1008.95,1247.32,142.11,335.63,47696.18
32,9,person,0.8817,618.59,163.31,742.01,433.95,680.3,298.63,123.42,270.64,33403.17
32,10,person,0.8438,212.08,77.74,311.34,336.18,261.71,206.96,99.26,258.44,25652.13
32,11,person,0.7133,615.66,1734.31,797.97,1918.9,706.81,1826.61,182.31,184.59,33652.56
32,12,person,0.8371,805.78,412.08,897.07,658.49,851.42,535.29,91.29,246.41,22494.13
32,13,person,0.8075,36.06,19.46,115.57,296.24,75.81,157.85,79.51,276.79,22008.33
32,16,person,0.8786,5.1,689.65,149.58,1053.59,77.34,871.62,144.48,363.94,52581.64
33,1,person,0.901,171.91,1012.78,327.46,1391.4,249.69,1202.09,155.55,378.62,58895.37
33,2,person,0.8906,541.85,595.69,696.11,933.85,618.98,764.77,154.26,338.16,52163.23
33,3,person,0.8317,783.07,1677.4,965.42,1918.05,874.25,1797.72,182.34,240.65,43880.16
33,4,person,0.8887,702.54,407.89,836.55,743.98,769.54,575.94,134.01,336.08,45038.57
33,5,person,0.8785,824.48,1170.82,966.0,1504.67,895.24,1337.75,141.52,333.85,47247.54
33,6,person,0.9345,0.7,1037.19,137.94,1416.96,69.32,1227.08,137.24,379.77,52120.49
33,7,person,0.8759,162.77,350.81,277.32,653.45,220.04,502.13,114.55,302.64,34667.68
33,8,person,0.8746,942.34,1086.74,1080.0,1433.31,1011.17,1260.03,137.66,346.57,47710.22
33,9,person,0.8787,619.43,166.66,744.57,435.37,682.0,301.02,125.13,268.71,33624.64
33,10,person,0.8536,212.43,81.63,312.06,344.87,262.24,213.25,99.63,263.24,26226.79
33,11,person,0.6294,615.98,1742.62,798.78,1917.98,707.38,1830.3,182.8,175.37,32057.07
33,12,person,0.7957,807.84,414.25,899.69,660.88,853.77,537.56,91.85,246.63,22653.69
33,13,person,0.8019,37.6,22.52,116.37,297.6,76.98,160.06,78.76,275.08,21666.51
33,16,person,0.8811,8.8,695.19,153.75,1058.55,81.28,876.87,144.95,363.37,52669.56
34,1,person,0.8995,175.93,1017.86,333.16,1393.54,254.55,1205.7,157.24,375.67,59069.64
34,2,person,0.8942,544.11,598.28,697.46,934.55,620.79,766.42,153.35,336.27,51567.54
34,3,person,0.7128,788.01,1685.56,968.38,1918.6,878.2,1802.08,180.37,233.05,42035.92
34,4,person,0.9001,706.66,410.75,838.23,745.44,772.44,578.09,131.56,334.69,44032.55
34,5,person,0.8791,828.12,1177.48,969.83,1522.01,898.97,1349.74,141.72,344.53,48825.32
34,6,person,0.9204,0.4,1043.34,141.99,1417.72,71.2,1230.53,141.59,374.38,53009.13
34,7,person,0.8706,162.99,356.44,278.05,658.98,220.52,507.71,115.06,302.54,34810.55
34,8,person,0.8714,946.61,1094.75,1080.0,1455.3,1013.31,1275.03,133.39,360.55,48093.82
34,9,person,0.8696,620.28,170.69,746.5,437.24,683.39,303.96,126.22,266.54,33643.18
34,10,person,0.845,212.62,85.71,312.76,351.27,262.69,218.49,100.14,265.56,26594.1
34,11,person,0.6686,623.09,1751.97,802.66,1918.88,712.88,1835.42,179.57,166.91,29971.54
34,12,person,0.8163,812.32,417.97,903.14,662.35,857.73,540.16,90.82,244.37,22194.06
34,13,person,0.8118,38.0,25.81,117.14,298.55,77.57,162.18,79.14,272.74,21585.81
34,16,person,0.8762,11.79,700.73,157.69,1062.27,84.74,881.5,145.9,361.53,52747.88
34,29,handbag,0.5052,84.89,751.77,159.23,892.1,122.06,821.94,74.34,140.34,10431.93
35,1,person,0.8969,179.56,1022.22,337.99,1395.68,258.77,1208.95,158.43,373.47,59167.99
35,2,person,0.897,545.58,600.74,698.02,935.17,621.8,767.95,152.44,334.43,50980.7
35,3,person,0.6504,793.65,1694.38,975.11,1919.32,884.38,1806.85,181.46,224.94,40818.43
35,4,person,0.8969,711.71,412.86,840.26,746.86,775.99,579.86,128.55,334.0,42935.32
35,5,person,0.8714,831.86,1185.31,972.02,1538.43,901.94,1361.87,140.16,353.13,49495.01
35,6,person,0.9162,0.2,1049.68,145.66,1418.3,72.93,1233.99,145.45,368.62,53617.16
35,7,person,0.8674,162.68,361.07,279.12,665.66,220.9,513.36,116.44,304.59,35466.89
35,8,person,0.8712,950.09,1102.85,1080.0,1469.16,1015.04,1286.0,129.91,366.31,47587.77
35,9,person,0.863,621.72,174.73,748.45,443.72,685.08,309.23,126.72,268.99,34086.39
35,10,person,0.8535,212.71,90.69,313.56,356.58,263.13,223.64,100.85,265.88,26815.71
35,11,person,0.6753,629.67,1762.73,808.25,1919.31,718.96,1841.02,178.58,156.58,27961.24
35,12,person,0.8159,815.68,422.68,906.57,665.25,861.12,543.97,90.89,242.57,22047.42
35,13,person,0.8135,38.43,27.92,117.83,299.41,78.13,163.67,79.4,271.48,21556.13
35,16,person,0.8707,15.0,704.75,160.55,1064.78,87.78,884.76,145.55,360.03,52401.67
35,29,handbag,0.5669,92.08,753.49,164.87,896.87,128.48,825.18,72.8,143.38,10437.41
36,1,person,0.871,187.33,1026.8,343.0,1395.64,265.17,1211.22,155.67,368.83,57416.87
36,2,person,0.8999,547.88,604.65,699.61,936.62,623.74,770.63,151.73,331.96,50367.44
36,3,person,0.6457,797.99,1703.94,980.23,1919.46,889.11,1811.7,182.25,215.51,39276.72
36,4,person,0.8888,716.88,415.33,844.28,748.78,780.58,582.05,127.4,333.45,42480.39
36,5,person,0.88,835.26,1193.17,975.38,1551.56,905.32,1372.37,140.11,358.4,50215.66
36,6,person,0.9068,0.3,1055.46,148.39,1427.52,74.34,1241.49,148.09,372.06,55098.37
36,7,person,0.8787,163.48,366.43,280.02,671.41,221.75,518.92,116.54,304.98,35542.96
36,8,person,0.8684,954.89,1110.97,1080.0,1478.48,1017.44,1294.73,125.11,367.51,45980.2
36,9,person,0.8678,622.92,179.0,749.04,450.88,685.98,314.94,126.12,271.88,34288.11
36,10,person,0.8572,213.51,96.38,314.19,360.72,263.85,228.55,100.68,264.34,26614.21
36,11,person,0.7615,644.38,1773.33,815.94,1919.36,730.16,1846.34,171.57,146.02,25053.03
36,12,person,0.8083,823.96,427.88,909.97,674.65,866.97,551.27,86.01,246.77,21224.42
36,13,person,0.8118,38.82,31.3,117.99,301.38,78.4,166.34,79.17,270.08,21381.61
36,16,person,0.8693,18.88,708.65,162.29,1066.44,90.58,887.54,143.41,357.79,51311.68
36,29,handbag,0.7134,102.27,756.45,171.67,900.65,136.97,828.55,69.4,144.2,10006.84
37,1,person,0.8958,190.52,1031.43,346.61,1395.9,268.57,1213.66,156.1,364.47,56892.37
37,2,person,0.9064,550.07,608.01,700.77,937.76,625.42,772.89,150.7,329.75,49692.4
37,3,person,0.7542,808.0,1713.36,984.63,1919.32,896.32,1816.34,176.64,205.96,36380.12
37,4,person,0.8639,721.61,417.99,851.02,750.22,786.32,584.1,129.41,332.23,42993.18
37,5,person,0.89,838.9,1200.92,978.07,1560.06,908.49,1380.49,139.18,359.15,49985.48
37,6,person,0.9118,0.39,1062.65,151.29,1450.16,75.84,1256.41,150.9,387.51,58475.7
37,7,person,0.8759,164.77,371.58,281.3,678.55,223.04,525.06,116.53,306.97,35770.04
37,8,person,0.8708,957.67,1120.05,1079.97,1487.96,1018.82,1304.01,122.3,367.91,44996.55
